<h3>自分の強み（英語）</h3>,"<p>One of my strengths is the ability to analyze complex problems objectively. As a supervisor of a student orchestra, I gave various instructions which I thought would be the most effective. However, the orchestra members were reluctant to actively take part in the practice. I therefore decided to make an analysis of the problems in the current situation, and I was able to realize that I should pay more attention to each member as an individual. So I tried to reach out to my juniors outside of rehearsals, and focused on creating a comfortable environment in which each individual could demonstrate his or her highest performance. From this experience, I was able to build a flexible attitude towards my surroundings, always being aware of the gap between people's expectations and the actual results, and being able to improve myself as I conduct an analysis of the causes behind the problem.</p>"
<h3>志望理由</h3>,<p>私は下記の動機から貴社を志望します。外資系金融機関を志望する理由としては、日々結果を求められる刺激的な環境で自己鍛錬を積み重ねていきたいと考えたからです。成果が報酬に結びつくことから、自分の実績を実感でき、モチベーションを高く持ち続けられると考えます。また、営業成績次第で、自身の客観的評価を知ることが出来、常に成長できる土壌が貴社にはあると考えました。証券部門を志望するのは、相場に関心を抱き続けていることからです。日々変化する株価や為替の変動を追いかけることに興味を持っており、その領域で仕事をしたいと考えています。また、投資銀行部門を志望するのは、企業の重要な意思決定に関与する業務に携わることで、刻々と変化する世界を牽引できるような人間に成長したいと考えるからです。というのも、過酷な環境下では、自分自身の既存の枠にとらわれずに成長ができると考えるからです。貴社ではメンバーと切磋琢磨し、成果を追い求める環境があると考えます。また若い段階から、企業の経営企画に携わることができるのは、数ある投資銀行の中であっても、貴社で働くことでしか得られない貴重な経験だと考えます。また、アセット・マネジメント部門での資産運用は、市場動向の分析結果をもとに議論し、戦略を立案していくことに興味があります。</p>
<h3>自己PR</h3>,<p>私は自分自身を「物事の本質を捉え、それを常に意識しながら、夢中になって取り組むことのできる人間」であると考えます。というのも、私はこれまでの人生を通じて、想定外の出来事や変化に対してもさほど動揺することなく、対応してきました。部活動やグループ論文の執筆など組織で物事を進める際には、個人としての利益にとらわれることなく、常にチームとしての究極的な目標を見失わないよう努めました。また、その本質を追求していくためには、夢中になって取り組むことができます。体育祭や文化祭などの行事を成功させること・サークルのトーナメントを勝ち抜いていくことのためには、本気で取り組んできました。その過程には、地道な作業もあり、必ずしもその行為が報われるかどうかはわかりません。しかし、それらの積み重ねが将来的には実を結び、人々に喜ばれ、幸せを与えるのだということを実感してきました。御社への入社後は、投資銀行の華やかなイメージとは裏腹に、耐久力が求められる仕事が多くあると考えます。ですが、私は常に自身の、「刻々と変化する世界を牽引できるような人間に成長する」という夢を意識し、熱意を持って目の前の課題に夢中で取り組んでいきたいと考えております。自分自身、日々変化する株価や為替の変動を追いかけることに興味を持っており、その領域での仕事には全力で取り組むことができると考えています。</p>
<h3>長所・短所</h3>,<p>私の長所は、何事にも挑戦し、最善の結果が出せるように努力を続けられることです。留学先としてはメジャーでないタイをあえて選び、困難にぶつかりながらも、自分ができることを見つけ、そこでしか学べないことを学ぼうという姿勢を保ち続けました。一方、短所は、一つのことにのみ集中するのが苦手なことです。合気道、中国語等、多くのものに挑戦しようとするあまり、一つ一つのことにかける時間が少なくなってしまいます。</p>
<h3>応募部門を希望する理由をご記入ください。　</h3>,<p>投資調査部門が標榜するものはアジア経済の一体化なので、将来、留学でお世話になったアジア、特に東南アジアの経済に貢献するという私の目標に合致すると考えます。貴社のネットワークを最大限活用して顧客の利益実現を第一に目指すとともに、自分自身も一流の証券アナリストになり、創造力・提案力を駆使して、アジア経済へさらに大きな貢献をしたいです。</p>
<h3>自己PRなどをご記入ください。英語で書くことを推奨します。（日本語600文字以内、英語150words以内）</h3>,"<p>I am a person who love to try brand new things that is challenging, and can continue making an effort. In addition to the exchange life in Bangkok, I experienced various activities outside of my university, for example, environmental program in Vietnam, and volunteering in Tohoku region, all of which broadened my perspective. Not only am I familiar with Japanese norms but also do know the diverse types of people internationally. Therefore, I can easily make new friends regardless of national origin, gender or creed, and cooperate with them anytime. This cosmopolitan mind is what I got through various activities and I am quite sure that it will help me to work and enjoy my life with any kind of people in the future. When I first saw the policy of Goldman Sachs toward this diverse world, I thought I finally found one which matches my policy.</p>"
<h3>長所・短所</h3>,<p>私の長所は、何事にも挑戦し、最善の結果が出せるように努力を続けられることです。留学先としてはメジャーでないタイをあえて選び、困難にぶつかりながらも、自分ができることを見つけ、そこでしか学べないことを学ぼうという姿勢を保ち続けました。一方、短所は、一つのことにのみ集中するのが苦手なことです。合気道、中国語等、多くのものに挑戦しようとするあまり、一つ一つのことにかける時間が少なくなってしまいます。</p>
<h3>応募部門を希望する理由をご記入ください。</h3>,<p>ファイナンス部門では、管理会計を専門とし、日商簿記検定1級の取得を目指している私の知識を最大限活用し、貴社に貢献できるのではないかと考えます。貴社には多くの部門があるため、世界各地のオフィス、または一つのオフィス内でも、部門間調整の重要性は高いと考えます。そこで、体育各部の主務として部とOB会等の各関係機関の間を調整してきた私の経験を、貴社のバックオフィスで役立てたいと思います。</p>
<h3>自己PRなどをご記入ください。英語で書くことを推奨します。（日本語600文字以内、英語150words以内）</h3>,"<p>I am a person who love to try brand new things that is challenging, and can continue making an effort. In addition to the exchange life in Bangkok, I experienced various activities outside of my university, for example, environmental program in Vietnam, and volunteering in Tohoku region, all of which broadened my perspective. Not only am I familiar with Japanese norms but also do know the diverse types of people internationally. Therefore, I can easily make new friends regardless of national origin, gender or creed, and cooperate with them anytime. This cosmopolitan mind is what I got through various activities and I am quite sure that it will help me to work and enjoy my life with any kind of people in the future. When I first saw the policy of Goldman Sachs toward this diverse world, I thought I finally found one which matches my policy.
</p>"
<h3>応募部門の希望理由（600字以内）</h3>,<p>私は、就職活動をする上で大切にしている軸が3つある。一つ目は、日本がグローバル社会でのプレゼンスを高める手助けをする仕事がしたいということだ。私は18年間アメリカで生活してきた中で、日本の国や企業、文化が海外でどのように見られているのかを体感してきた。日本はまだまだ世界に知られていない強みやポテンシャルがあるとずっと感じており、幼い頃から日本と海外を結ぶ架け橋になりたいという夢を持ち続けてきた。二つ目は、自分の目に見える形で人の助けになれるということだ。一日中デスクワークをしているのではなく、時には国内外を飛び回り、実際にお客様と対面して信頼されるビジネスパーソンになりたい。特に、M&amp;A業務はお客様双方にとってベストなソリューションを提供するために緊密な連携が必要なので興味がある。三つ目は、自分自身が成長できる環境や制度が整っているということ。一つ目と二つ目の軸をかなえるためには、何よりも自分が成長しなければならない。そのためには、常にチャレンジングで優秀な人材が集まる環境に身を置くことがベストだと思う。御社の投資銀行部門では、上記すべての軸に当てはまる理想的な環境であると考えている。世界トップクラスの業績を誇るグローバル企業でありながら日本市場に強いコミットメントを示しており、それゆえに世界中から厚い信頼と高い評価を受け、トレーニング制度も充実しているのがとても魅力的である。</p>
<h3>自己PR（150 words）</h3>,"<p>I grew up in Bellevue, Washington, from age zero to eighteen. After graduating a local high school, I decided to return to Japan to attend college, leaving my family back in America. I have always had great interest in Japanese culture. During high school, I participated in many extra-curricular activities, such as karate, tea ceremony, and calligraphy. Currently I am continuing to pursue calligraphy at my university club. I have worked in volunteering to teach calligraphy to foreign exchange students, hoping to create an opportunity for them to experience and take interest in traditional Japanese culture. Other than that, I love to study Chinese. I have taken Pre-advanced conversation classes at school. Since June 2015, I work as an intern at a web-media start-up company, ◯◯ Inc. (formerly known as △△). I am mainly in charge of contacting overseas media to make syndications with us via e-mail or phone calls.</p>"
<h3>応募部門の希望理由（600字以内）</h3>,<p>私は、就職活動をする上で大切にしている軸が3つある。一つ目は、日本がグローバル社会でのプレゼンスを高める手助けをする仕事がしたいということだ。私は18年間アメリカで生活してきた中で、日本の国や企業、文化が海外でどのように見られているのかを体感してきた。日本はまだまだ世界に知られていない強みやポテンシャルがあるとずっと感じており、幼い頃から日本と海外を結ぶ架け橋になりたいという夢を持ち続けてきた。二つ目は、自分の目に見える形で人の助けになれるということだ。一日中デスクワークをしているのではなく、時には国内外を飛び回り、実際にお客様と対面して信頼されるビジネスパーソンになりたい。特に、M&amp;A業務はお客様双方にとってベストなソリューションを提供するために緊密な連携が必要なので興味がある。三つ目は、自分自身が成長できる環境や制度が整っているということ。一つ目と二つ目の軸をかなえるためには、何よりも自分が成長しなければならない。そのためには、常にチャレンジングで優秀な人材が集まる環境に身を置くことがベストだと思う。御社の投資銀行部門では、上記すべての軸に当てはまる理想的な環境であると考えている。世界トップクラスの業績を誇るグローバル企業でありながら日本市場に強いコミットメントを示しており、それゆえに世界中から厚い信頼と高い評価を受け、トレーニング制度も充実しているのがとても魅力的である。</p>
<h3>自己PR（150 words）</h3>,"<p>I grew up in Bellevue, Washington, from age zero to eighteen. After graduating a local high school, I decided to return to Japan to attend college, leaving my family back in America. I have always had great interest in Japanese culture. During high school, I participated in many extra-curricular activities, such as karate, tea ceremony, and calligraphy. Currently I am continuing to pursue calligraphy at my university club. I have worked in volunteering to teach calligraphy to foreign exchange students, hoping to create an opportunity for them to experience and take interest in traditional Japanese culture. Other than that, I love to study Chinese. I have taken Pre-advanced conversation classes at school. Since June 2015, I work as an intern at a web-media start-up company, ◯◯ Inc. (formerly known as △△). I am mainly in charge of contacting overseas media to make syndications with us via e-mail or phone calls.</p>"
<h3>応募部門の希望理由（600字以内）</h3>,<p>私は、就職活動をする上で大切にしている軸が3つある。一つ目は、日本がグローバル社会でのプレゼンスを高める手助けをする仕事がしたいということだ。私は18年間アメリカで生活してきた中で、日本の国や企業、文化が海外でどのように見られているのかを体感してきた。日本はまだまだ世界に知られていない強みやポテンシャルがあるとずっと感じており、幼い頃から日本と海外を結ぶ架け橋になりたいという夢を持ち続けてきた。二つ目は、自分の目に見える形で人の助けになれるということだ。一日中デスクワークをしているのではなく、時には国内外を飛び回り、実際にお客様と対面して信頼されるビジネスパーソンになりたい。特に、M&amp;A業務はお客様双方にとってベストなソリューションを提供するために緊密な連携が必要なので興味がある。三つ目は、自分自身が成長できる環境や制度が整っているということ。一つ目と二つ目の軸をかなえるためには、何よりも自分が成長しなければならない。そのためには、常にチャレンジングで優秀な人材が集まる環境に身を置くことがベストだと思う。御社の投資銀行部門では、上記すべての軸に当てはまる理想的な環境であると考えている。世界トップクラスの業績を誇るグローバル企業でありながら日本市場に強いコミットメントを示しており、それゆえに世界中から厚い信頼と高い評価を受け、トレーニング制度も充実しているのがとても魅力的である。</p>
<h3>自己PR（150 words）</h3>,"<p>I grew up in Bellevue, Washington, from age zero to eighteen. After graduating a local high school, I decided to return to Japan to attend college, leaving my family back in America. I have always had great interest in Japanese culture. During high school, I participated in many extra-curricular activities, such as karate, tea ceremony, and calligraphy. Currently I am continuing to pursue calligraphy at my university club. I have worked in volunteering to teach calligraphy to foreign exchange students, hoping to create an opportunity for them to experience and take interest in traditional Japanese culture. Other than that, I love to study Chinese. I have taken Pre-advanced conversation classes at school. Since June 2015, I work as an intern at a web-media start-up company, ◯◯ Inc. (formerly known as △△). I am mainly in charge of contacting overseas media to make syndications with us via e-mail or phone calls.</p>"
<h3>サークルでの経験</h3>,<p>夏合宿の企画運営をしました。担当者3人で、合宿所・合宿内容バスの手配を全て決定し、87名もの学生から参加費徴収やパンフレット作成も行い、結果的に最後まで問題なく充実し、合宿を終わらせる事が出来ました。</p>
<h3>あなたの長所と短所をご記入ください。</h3>,<p>私の長所は「自らチャンスを掴みに行き、自分のものに出来る」ことです。現状に留まるのではなく、常にアンテナを張り興味を持つすべてのこと、大学では学生団体や留学・インターンシップ等に挑戦し、実際その座を獲得することで様々な経験を積むことが出来ました。一方、短所は「君は魅力的であるが、その良さを言葉に表しにくい」と友人に指摘されるように、良く言えばバランスが良い、悪く言えば器用貧乏な面があることです。「一言で表せる自分の強み・能力」がまだ確立していない事だと考えます。</p>
<h3>所属団体での経験をご記入ください。（100文字以下）</h3>,<p>サークルの設立から運営まで代表として携わりました。ビラを配るなどして会員を集め、長期の休みには遠征を行い、またサークルの会員以外からも人を募って釣り大会を開催しました。</p>
<h3>あなたの長所・短所をご記入ください。（200文字以下）</h3>,<p>長所は「新しいことに積極的に挑戦できる」ことです。大学時代には国会議員の事務所でのインターンシップやサークルの代表として活動するといった、今まで自分が経験したことのない新しいことに果敢に挑戦してきました。短所は「完璧主義」であることです。滑り止めの大学に一度は入学しましたが、どうしても志望大学を諦めることができなかったために、もう一度受験し直し、志望大学に入学したという経験があります。</p>
<h3>あなたの長所・短所をご記入ください。</h3>,<p>長所は向上心が高く、何事にも主体的に取り組めることです。学生時代には多様な人々との関わりから、自分に付加価値を付けるべく、交換留学や部活動等さまざまなことに挑戦し、挑戦した一つ一つのことに常に全力で取り組んでまいりました。また短所は自分を常に人と比較してしまうところです。時に悲観的になってしまうこともありますが、前向きに考えられるよう自分に言い聞かせ、自分らしさに気付けるように努力しています。</p>
<h3>応募部門の志望理由を教えてください。</h3>,<p>投資銀行部門ではM&amp;Aを通し企業価値を高め、資金調達を行い企業と投資家を繋いでいる、という業務内容に魅力を感じました。お客様に親身に向き合い、お客様の抱える課題を明確にすることによってできる最適なソリューション提案、これこそ投資銀行業務の醍醐味だと感じています。データや数字から課題を見つけ出すことに加えて、お客様との信頼関係からお客様の本音を引き出すことを目標として働きたいと思っています。</p>
<h3>自己ＰＲをご記入ください。</h3>,"<p>I have an experience to arrange a discussion in a multinational team. I studied abroad in Seoul, Korea last year. In early July, I joined an Internship held by LG electronic company. I was in a multinational team to discuss about what we should do to contribute to the variety of farm products of Korea. However our team was constructed by various students, so we had a lot of value judgments. Opinion opposition was sometimes caused by difference in sense of values, but I didn’t give up that situation. I suggested them that we should tell our background first, and then talk our opinions, I though we should share our sense of value at first. Then we could understand the reason why they told the opinion and why they thought it was important. Finally, because of my suggestion, our team could bring our opinion to a conclusion.</p>"
<h3>応募部門を希望する理由をご記入ください。（ 600文字以下）</h3>,<p>真のリーダーシップを発揮して、全体を俯瞰し管理する事が必要なオペレーションズとファイナンスにおいて、自分の経験や能力を遺憾なく発揮出来ると考えたからです。まず、様々な他部署と関わり多面的であると共に顧客のニーズを正しく理解する必要があるオペレーションズにおいてはコメディサークルの経験が活かされると思っております。私の所属するコメディサークルでは定期的な公演や他団体に招待されたイベントを通して漫才やコントを披露し人々に笑いを提供しています。ここで学んだことは相手の立場になって物事を考え、伝える事の大切さです。観客のニーズを理解しそれを正しく伝えることで「笑いをつくる」という姿勢から、何事も相手の内側の理解から始まる事に気付き、あらゆる既定の枠組みにとらわれず物事を考える癖がつきました。次に、リスクマネジメント力が必須であるファイナンスではゼミの合宿係での経験が最大限発揮されると考えます。ゼミでスイスにある16の国際機関へ訪問するというジュネーブ合宿係代表を務め、合宿全体のリスク管理を行いました。参加者はゼミ生から他大学、OBと幅広い範囲から構成された総勢25名だったため、参加者内での合宿に対する意気込みに温度差がありました。合宿が失敗に終わるというリスクを回避するために、参加者全員の意識レベルを高める事を目的とした懇親会を開催し、これにより一致団結が可能になり大成功に終わりました。</p>
<h3>面接で話したい事をご記入ください。英語で書くことを推奨します。（日本語600字以内、英語150words以内）</h3>,"<p>I would like to talk about my bicycle journey which I ran through Tohoku region in summer. I ran with my friend about 800 km in 7 days, from Kanagawa prefecture to Hakodate city in Hokkaido. The biggest thing I learned from this experience was how to take proper steps to meet the situation. Through the journey, difficult situation occurred; unexpected inner thighs chafe and mental exhaustion because of the change of the everyday circumstances. To these problems, I thought sustainable solution and interaction with people who we meet would be important. Sustainable solution was to tie cushion on saddle so that I could continue to ride with not waiting for inner thighs’ pain goes down. Furthermore, we positively communicated with people who we met, so we were able to know peculiar information about that place. By coping with the problems in proper way, we were able to finish.</p>"
<h3></h3>,<p></p>
<h3>応募部門の志望理由を教えてください。</h3>,<p>投資銀行部門、アセット・マネジメント、オペレーションズの3部門を志望しております。私は学生時代に金融について深く学んだ訳ではないため、自分が携わりたい業務について固執しておりません。まずはじめに、金融業界における世界的なリーディングカンパニーである貴社で働くことに魅力を感じました。その理由は、世界中でビッグ・クライアントと仕事をすることを通じて、世界に大きな影響を与えることができるからです。その中でも、上記３部門を志望した理由は、より多くの方々と接することができ、自社やクライアントと共に成長できると考えたからです。このような仕事に自分がマッチしている理由について以下で二点述べます。一点目としては、性格が挙げられます。幼いころから両親に、「他人への礼儀」と「他人を尊敬する姿勢」に関して厳しく躾けられました。その結果、私は他人の良いところに目が行きやすい人間となりました。他人に対して自分より秀でている部分を見つけ、参考とすることで成長してきたのです。二点目としては、目的達成のためには妥協せず徹底的に取り組む姿勢が挙げられます。例えばアルバイト先のテニススクールの広告塔として船橋市民大会に出場した際、決勝戦で両足を吊りました。それでも諦めずに勝負し、優勝を勝ち取りました。上記二点から、私は多くの人と関わる中で、妥協せず自社・クライアント・自分の成長にコミットすることができると考えます。</p>
<h3>あなたの強みについて教えてください（英語）</h3>,"<p>I want to talk about two strengths of mine. The first is the ability to make decisions that fit clients. It comes from my tennis coach experience. I always thought about how to teach in order to make my students' tennis skill better. Through this experience, I grew the ability to change how to communicate corresponding to clients. The other is the aptitude for working global stage. It is proved by my experience of internship in the Philippines for a month. I joined JICA's internship program last February and worked at the office in the Philippines. Through that experience, I got confidence to work with foreign people at foreign country. The last one is strong fighting spirit. I don't hesitate to do things that I haven't try to do. It is the travel in Kyushu by hitchhiking that represent my fighting spirit.</p>"
<h3>応募部門の志望理由を教えてください。</h3>,<p>投資銀行部門、アセット・マネジメント、オペレーションズの3部門を志望しております。私は学生時代に金融について深く学んだ訳ではないため、自分が携わりたい業務について固執しておりません。まずはじめに、金融業界における世界的なリーディングカンパニーである貴社で働くことに魅力を感じました。その理由は、世界中でビッグ・クライアントと仕事をすることを通じて、世界に大きな影響を与えることができるからです。その中でも、上記３部門を志望した理由は、より多くの方々と接することができ、自社やクライアントと共に成長できると考えたからです。このような仕事に自分がマッチしている理由について以下で二点述べます。一点目としては、性格が挙げられます。幼いころから両親に、「他人への礼儀」と「他人を尊敬する姿勢」に関して厳しく躾けられました。その結果、私は他人の良いところに目が行きやすい人間となりました。他人に対して自分より秀でている部分を見つけ、参考とすることで成長してきたのです。二点目としては、目的達成のためには妥協せず徹底的に取り組む姿勢が挙げられます。例えばアルバイト先のテニススクールの広告塔として船橋市民大会に出場した際、決勝戦で両足を吊りました。それでも諦めずに勝負し、優勝を勝ち取りました。上記二点から、私は多くの人と関わる中で、妥協せず自社・クライアント・自分の成長にコミットすることができると考えます。</p>
<h3>あなたの強みについて教えてください（英語）</h3>,"<p>I want to talk about two strengths of mine. The first is the ability to make decisions that fit clients. It comes from my tennis coach experience. I always thought about how to teach in order to make my students' tennis skill better. Through this experience, I grew the ability to change how to communicate corresponding to clients. The other is the aptitude for working global stage. It is proved by my experience of internship in the Philippines for a month. I joined JICA's internship program last February and worked at the office in the Philippines. Through that experience, I got confidence to work with foreign people at foreign country. The last one is strong fighting spirit. I don't hesitate to do things that I haven't try to do. It is the travel in Kyushu by hitchhiking that represent my fighting spirit.</p>"
<h3>応募部門の志望理由を教えてください。</h3>,<p>投資銀行部門、アセット・マネジメント、オペレーションズの3部門を志望しております。私は学生時代に金融について深く学んだ訳ではないため、自分が携わりたい業務について固執しておりません。まずはじめに、金融業界における世界的なリーディングカンパニーである貴社で働くことに魅力を感じました。その理由は、世界中でビッグ・クライアントと仕事をすることを通じて、世界に大きな影響を与えることができるからです。その中でも、上記３部門を志望した理由は、より多くの方々と接することができ、自社やクライアントと共に成長できると考えたからです。このような仕事に自分がマッチしている理由について以下で二点述べます。一点目としては、性格が挙げられます。幼いころから両親に、「他人への礼儀」と「他人を尊敬する姿勢」に関して厳しく躾けられました。その結果、私は他人の良いところに目が行きやすい人間となりました。他人に対して自分より秀でている部分を見つけ、参考とすることで成長してきたのです。二点目としては、目的達成のためには妥協せず徹底的に取り組む姿勢が挙げられます。例えばアルバイト先のテニススクールの広告塔として船橋市民大会に出場した際、決勝戦で両足を吊りました。それでも諦めずに勝負し、優勝を勝ち取りました。上記二点から、私は多くの人と関わる中で、妥協せず自社・クライアント・自分の成長にコミットすることができると考えます。</p>
<h3>あなたの強みについて教えてください（英語）</h3>,"<p>I want to talk about two strengths of mine. The first is the ability to make decisions that fit clients. It comes from my tennis coach experience. I always thought about how to teach in order to make my students' tennis skill better. Through this experience, I grew the ability to change how to communicate corresponding to clients. The other is the aptitude for working global stage. It is proved by my experience of internship in the Philippines for a month. I joined JICA's internship program last February and worked at the office in the Philippines. Through that experience, I got confidence to work with foreign people at foreign country. The last one is strong fighting spirit. I don't hesitate to do things that I haven't try to do. It is the travel in Kyushu by hitchhiking that represent my fighting spirit.</p>"
<h3>先程お選び頂いた部門に興味がある理由をご記入ください。（500文字以内、日本語、改行不可）</h3>,<p>私が投資銀行部門に興味がある理由は、投資銀行部門が国際金融をリードし、世界経済に多大な影響力を持っているということに非常に魅力を感じたからです。また、投資という目には見えないものに対処するということは、それだけハイレベルなスキルが要求される部門であると私自信認識しております。この部門で働いている方たちは何を見て、何を感じ、何を考え、どのような問題意識を持って日々の業務に取り組んでいるのかについて非常に興味を持ちました。そして、資金調達能力や企業価値の算定能力を生かし、株式証券を通して顧客企業の資金調達を支援し、M&amp;Aの際には買収企業の価値を算出したりするなどして財務戦略をサポートし、その顧客企業を通じて世界経済をも活性化させるという社会的貢献をも果たすこの部門の持つ役割にとても惹かれました。投資銀行部門の顧客企業のニーズに応えるために努力し続けるという点が、私が去年ハリウッド業界に関わるためにロサンゼルス留学中にハリウッドで4つの仕事を得て、日本映画祭を共同開催する過程で一生懸命努力し続けた経験が活かせると思ったことから、将来自分も投資銀行部門で活躍したいと思いました。</p>
<h3>あなたの長所と短所をご記入ください。（500文字以内、日本語、改行不可）</h3>,<p>私の長所は常に挑戦し続ける精神を持っていることです。アメリカ留学中、ハリウッドで働くことが目標であった私はノンアポイントメントで何十もの会社を訪問して自分を売り込み、門前払いを受けながらも、諦めずに自分の気持ちを伝え続けた結果、4社で仕事を得ました。常に授業や剣道の練習や山積みの仕事を抱えながらも、自分の目標に向かって挑戦し続けたこの一年間は非常に充実していたし、私の長所を存分に活かした一年間でした。一方で、私の短所は昔から両親が厳しく、周りの意見に流されて自分の意見を通すことのできない人間であったということです。大学入学当初、私は両親や先輩に勧められた体育会剣道部に入るかそれまでの目標であった留学に行くかの選択に悩んでいました。しかし、私は臆病な自分を変えたい気持ちから、周りの反対を押し切って留学を選びました。私にとって自分で自分の人生を切り開いていくことを決心した革新的な出来事でした。総じて、私の性格を分析すると、私は常に自分の性格や行動に問題意識を抱いており、長所ならばもっと活かしていきたい、弱点ならば改善していきたいという、向上心を持って日々の生活を過ごしているということです。</p>
<h3>自己PRなどをご記入ください。英語で書くことを推奨します。（日本語200文字以内、または英語200 Words以内、改行不可）　</h3>,"<p>I’d gone abroad to Los Angeles to get involved in the entertainment industry in Hollywood and visited some dozens of companies without any appointments and sold myself.  Unfortunately, most companies turned me away at the door. However, I’d never given up and keep challenging for my goal.  Finally, I got jobs at NPO, talent management agency, cosmetic company and Television Company.  In addition, NPO that I’m belonging hold Japanese Film festival in Hollywood and invited Ken Watanabe, Masi Oka and Oliver Stone for the festival as VIP guests.  I’d been belonging to UCLA kendo club and led the team as first Japanese captain.  Finally, our team won third prize in Southern California.  I learned from these experiences that hard work always pays off and keep trying for the goal.  This experience completely changed my life and I decided to keep challenging for my goal forever.  After I went back to Japan, I joined the largest event management organization of casino in Japan and started to take action to establish the casino industry.  I always have a task to perform, but it doesn’t matter to me.  That is because I like to accomplish something to the end.</p>"
<h3>あなたの長所・短所をご記入ください</h3>,<p>【長所】は自分で決めた目標に向けて成果が出るまで最大限の努力をすることができる点。簿記1級の試験において、スクールに通わないと厳しいと言われた中で、自分で計画を立て、独学で合格した。【短所】は細かいところに目がいきすぎて、全体を見失うことがある点。一つのことが気になるとそこばかり集中してしまうので全体の進捗を見失うことがある。このことから、困難に直面したとき一歩さがって全体を見るよう心がけている。 </p>
<h3></h3>,<p></p>
<h3></h3>,<p></p>
<h3>あなたの長所・短所をご記入ください</h3>,<p>【長所】は自分で決めた目標に向けて成果が出るまで最大限の努力をすることができる点。簿記1級の試験において、スクールに通わないと厳しいと言われた中で、自分で計画を立て、独学で合格した。【短所】は細かいところに目がいきすぎて、全体を見失うことがある点。一つのことが気になるとそこばかり集中してしまうので全体の進捗を見失うことがある。このことから、困難に直面したとき一歩さがって全体を見るよう心がけている。 </p>
<h3></h3>,<p></p>
<h3></h3>,<p></p>
<h3>あなたの長所・短所をご記入ください</h3>,<p>【長所】は自分で決めた目標に向けて成果が出るまで最大限の努力をすることができる点。簿記1級の試験において、スクールに通わないと厳しいと言われた中で、自分で計画を立て、独学で合格した。【短所】は細かいところに目がいきすぎて、全体を見失うことがある点。一つのことが気になるとそこばかり集中してしまうので全体の進捗を見失うことがある。このことから、困難に直面したとき一歩さがって全体を見るよう心がけている。 </p>
<h3></h3>,<p></p>
<h3></h3>,<p></p>
<h3>あなたの長所・短所をご記入ください</h3>,<p>【長所】は自分で決めた目標に向けて成果が出るまで最大限の努力をすることができる点。簿記1級の試験において、スクールに通わないと厳しいと言われた中で、自分で計画を立て、独学で合格した。【短所】は細かいところに目がいきすぎて、全体を見失うことがある点。一つのことが気になるとそこばかり集中してしまうので全体の進捗を見失うことがある。このことから、困難に直面したとき一歩さがって全体を見るよう心がけている。 </p>
<h3></h3>,<p></p>
<h3></h3>,<p></p>
<h3>あなたの長所・短所をご記入ください</h3>,<p>【長所】は自分で決めた目標に向けて成果が出るまで最大限の努力をすることができる点。簿記1級の試験において、スクールに通わないと厳しいと言われた中で、自分で計画を立て、独学で合格した。【短所】は細かいところに目がいきすぎて、全体を見失うことがある点。一つのことが気になるとそこばかり集中してしまうので全体の進捗を見失うことがある。このことから、困難に直面したとき一歩さがって全体を見るよう心がけている。 </p>
<h3></h3>,<p></p>
<h3></h3>,<p></p>
<h3>あなたの長所・短所をご記入ください</h3>,<p>【長所】は自分で決めた目標に向けて成果が出るまで最大限の努力をすることができる点。簿記1級の試験において、スクールに通わないと厳しいと言われた中で、自分で計画を立て、独学で合格した。【短所】は細かいところに目がいきすぎて、全体を見失うことがある点。一つのことが気になるとそこばかり集中してしまうので全体の進捗を見失うことがある。このことから、困難に直面したとき一歩さがって全体を見るよう心がけている。 </p>
<h3></h3>,<p></p>
<h3></h3>,<p></p>
<h3>あなたの長所・短所をご記入ください</h3>,<p>【長所】は自分で決めた目標に向けて成果が出るまで最大限の努力をすることができる点。簿記1級の試験において、スクールに通わないと厳しいと言われた中で、自分で計画を立て、独学で合格した。【短所】は細かいところに目がいきすぎて、全体を見失うことがある点。一つのことが気になるとそこばかり集中してしまうので全体の進捗を見失うことがある。このことから、困難に直面したとき一歩さがって全体を見るよう心がけている。 </p>
<h3></h3>,<p></p>
<h3></h3>,<p></p>
<h3>あなたの長所・短所をご記入ください</h3>,<p>【長所】は自分で決めた目標に向けて成果が出るまで最大限の努力をすることができる点。簿記1級の試験において、スクールに通わないと厳しいと言われた中で、自分で計画を立て、独学で合格した。【短所】は細かいところに目がいきすぎて、全体を見失うことがある点。一つのことが気になるとそこばかり集中してしまうので全体の進捗を見失うことがある。このことから、困難に直面したとき一歩さがって全体を見るよう心がけている。 </p>
<h3></h3>,<p></p>
<h3></h3>,<p></p>
<h3>どのようにゴールドマン・サックスのことを知りましたか？</h3>,<p>就職サイト</p>
<h3>部門別選考を行っております。応募部門を以下よりお選びください。(3部門まで回答可） 3つ以下</h3>,"<p>投資銀行部門
<br/>証券部門
<br/>アセットマネジメント部門</p>"
"<h3>証券部門を志望された方は、下記よりご希望の職種をお選びください。(複数回答可）
証券部門を志望されていない方は、「証券部門を志望していない」をお選びください。</h3>","<p>セールス
<br/>トレーダー
<br/>マーケター</p>"
<h3>今までに弊社の本採用にご応募されたことがありますか。ある場合は、該当するものを以下より全てお選びください。</h3>,<p>応募していない</p>
<h3>弊社インターンシップまたはワークショップにご応募されましたか。</h3>,<p>していない</p>
